module_id,module_name,camera,base_addr,address,RW,bits,bit_mask,default_all,description,unique_name,origin_name,combine_name,target_bit_mask,RW,origin_bit_mask,default
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099A,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_205[7:0],s_hist_205[7:0],s_hist_205,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099B,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_205[15:8],s_hist_205[15:8],s_hist_205,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099C,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_206[7:0],s_hist_206[7:0],s_hist_206,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099D,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_206[15:8],s_hist_206[15:8],s_hist_206,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099E,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_207[7:0],s_hist_207[7:0],s_hist_207,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x3109099F,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_207[15:8],s_hist_207[15:8],s_hist_207,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_208[7:0],s_hist_208[7:0],s_hist_208,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_208[15:8],s_hist_208[15:8],s_hist_208,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_209[7:0],s_hist_209[7:0],s_hist_209,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_209[15:8],s_hist_209[15:8],s_hist_209,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_210[7:0],s_hist_210[7:0],s_hist_210,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_210[15:8],s_hist_210[15:8],s_hist_210,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_211[7:0],s_hist_211[7:0],s_hist_211,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_211[15:8],s_hist_211[15:8],s_hist_211,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_212[7:0],s_hist_212[7:0],s_hist_212,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909A9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_212[15:8],s_hist_212[15:8],s_hist_212,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_213[7:0],s_hist_213[7:0],s_hist_213,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_213[15:8],s_hist_213[15:8],s_hist_213,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_214[7:0],s_hist_214[7:0],s_hist_214,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AD,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_214[15:8],s_hist_214[15:8],s_hist_214,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_215[7:0],s_hist_215[7:0],s_hist_215,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909AF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_215[15:8],s_hist_215[15:8],s_hist_215,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_216[7:0],s_hist_216[7:0],s_hist_216,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_216[15:8],s_hist_216[15:8],s_hist_216,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_217[7:0],s_hist_217[7:0],s_hist_217,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_217[15:8],s_hist_217[15:8],s_hist_217,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_218[7:0],s_hist_218[7:0],s_hist_218,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_218[15:8],s_hist_218[15:8],s_hist_218,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_219[7:0],s_hist_219[7:0],s_hist_219,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_219[15:8],s_hist_219[15:8],s_hist_219,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_220[7:0],s_hist_220[7:0],s_hist_220,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909B9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_220[15:8],s_hist_220[15:8],s_hist_220,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_221[7:0],s_hist_221[7:0],s_hist_221,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_221[15:8],s_hist_221[15:8],s_hist_221,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_222[7:0],s_hist_222[7:0],s_hist_222,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BD,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_222[15:8],s_hist_222[15:8],s_hist_222,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_223[7:0],s_hist_223[7:0],s_hist_223,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909BF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_223[15:8],s_hist_223[15:8],s_hist_223,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_224[7:0],s_hist_224[7:0],s_hist_224,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_224[15:8],s_hist_224[15:8],s_hist_224,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_225[7:0],s_hist_225[7:0],s_hist_225,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_225[15:8],s_hist_225[15:8],s_hist_225,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_226[7:0],s_hist_226[7:0],s_hist_226,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_226[15:8],s_hist_226[15:8],s_hist_226,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_227[7:0],s_hist_227[7:0],s_hist_227,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_227[15:8],s_hist_227[15:8],s_hist_227,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_228[7:0],s_hist_228[7:0],s_hist_228,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909C9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_228[15:8],s_hist_228[15:8],s_hist_228,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_229[7:0],s_hist_229[7:0],s_hist_229,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_229[15:8],s_hist_229[15:8],s_hist_229,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_230[7:0],s_hist_230[7:0],s_hist_230,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CD,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_230[15:8],s_hist_230[15:8],s_hist_230,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_231[7:0],s_hist_231[7:0],s_hist_231,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909CF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_231[15:8],s_hist_231[15:8],s_hist_231,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_232[7:0],s_hist_232[7:0],s_hist_232,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_232[15:8],s_hist_232[15:8],s_hist_232,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_233[7:0],s_hist_233[7:0],s_hist_233,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_233[15:8],s_hist_233[15:8],s_hist_233,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_234[7:0],s_hist_234[7:0],s_hist_234,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_234[15:8],s_hist_234[15:8],s_hist_234,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_235[7:0],s_hist_235[7:0],s_hist_235,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_235[15:8],s_hist_235[15:8],s_hist_235,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_236[7:0],s_hist_236[7:0],s_hist_236,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909D9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_236[15:8],s_hist_236[15:8],s_hist_236,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_237[7:0],s_hist_237[7:0],s_hist_237,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_237[15:8],s_hist_237[15:8],s_hist_237,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_238[7:0],s_hist_238[7:0],s_hist_238,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DD,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_238[15:8],s_hist_238[15:8],s_hist_238,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_239[7:0],s_hist_239[7:0],s_hist_239,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909DF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_239[15:8],s_hist_239[15:8],s_hist_239,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_240[7:0],s_hist_240[7:0],s_hist_240,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_240[15:8],s_hist_240[15:8],s_hist_240,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_241[7:0],s_hist_241[7:0],s_hist_241,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_241[15:8],s_hist_241[15:8],s_hist_241,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_242[7:0],s_hist_242[7:0],s_hist_242,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_242[15:8],s_hist_242[15:8],s_hist_242,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_243[7:0],s_hist_243[7:0],s_hist_243,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_243[15:8],s_hist_243[15:8],s_hist_243,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_244[7:0],s_hist_244[7:0],s_hist_244,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909E9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_244[15:8],s_hist_244[15:8],s_hist_244,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909EA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_245[7:0],s_hist_245[7:0],s_hist_245,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909EB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_245[15:8],s_hist_245[15:8],s_hist_245,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909EC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_246[7:0],s_hist_246[7:0],s_hist_246,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909ED,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_246[15:8],s_hist_246[15:8],s_hist_246,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909EE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_247[7:0],s_hist_247[7:0],s_hist_247,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909EF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_247[15:8],s_hist_247[15:8],s_hist_247,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F0,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_248[7:0],s_hist_248[7:0],s_hist_248,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F1,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_248[15:8],s_hist_248[15:8],s_hist_248,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F2,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_249[7:0],s_hist_249[7:0],s_hist_249,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F3,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_249[15:8],s_hist_249[15:8],s_hist_249,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F4,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_250[7:0],s_hist_250[7:0],s_hist_250,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F5,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_250[15:8],s_hist_250[15:8],s_hist_250,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F6,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_251[7:0],s_hist_251[7:0],s_hist_251,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F7,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_251[15:8],s_hist_251[15:8],s_hist_251,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F8,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_252[7:0],s_hist_252[7:0],s_hist_252,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909F9,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_252[15:8],s_hist_252[15:8],s_hist_252,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FA,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_253[7:0],s_hist_253[7:0],s_hist_253,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FB,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_253[15:8],s_hist_253[15:8],s_hist_253,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FC,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_254[7:0],s_hist_254[7:0],s_hist_254,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FD,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_254[15:8],s_hist_254[15:8],s_hist_254,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FE,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_255[7:0],s_hist_255[7:0],s_hist_255,0x000000FF,RO,0xFF,0x00
CAECStatistic_V60_L,CAECStatistic_V60_L,,0x31007800,0x310909FF,RO,8,0xFF,0x00,,CAECStatistic_V60_L_s_hist_255[15:8],s_hist_255[15:8],s_hist_255,0x0000FF00,RO,0xFF,0x00
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007900,RW,5,0x1F,0x10,,CAECStatistic_V60_M_r_fish_eye_en,r_fish_eye_en,r_fish_eye_en,0x00000001,RW,0x1,0x0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007900,RW,5,0x1F,0x10,,CAECStatistic_V60_M_r_apt_mode_en,r_apt_mode_en,r_apt_mode_en,0x00000001,RW,0x2,0x0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007900,RW,5,0x1F,0x10,,CAECStatistic_V60_M_r_roi_weight_en,r_roi_weight_en,r_roi_weight_en,0x00000001,RW,0x4,0x0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007900,RW,5,0x1F,0x10,,CAECStatistic_V60_M_r_extra_roi_en,r_extra_roi_en,r_extra_roi_en,0x00000001,RW,0x8,0x0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007900,RW,5,0x1F,0x10,,CAECStatistic_V60_M_r_global_stat_y_en,r_global_stat_y_en,r_global_stat_y_en,0x00000001,RW,0x10,0x10
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007904,RW,2,0x3,0x0,,CAECStatistic_V60_M_r_weight_mode[1:0],r_weight_mode[1:0],r_weight_mode,0x00000003,RW,0x3,0x0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007905,RW,7,0x7F,0x20,,CAECStatistic_V60_M_r_wthre1[6:0],r_wthre1[6:0],r_wthre1,0x0000007F,RW,0x7F,0x20
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007906,RW,7,0x7F,0x60,,CAECStatistic_V60_M_r_wthre2[6:0],r_wthre2[6:0],r_wthre2,0x0000007F,RW,0x7F,0x60
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007907,RW,8,0xFF,0x3E,,CAECStatistic_V60_M_r_wslope[7:0],r_wslope[7:0],r_wslope,0x000000FF,RW,0xFF,0x3E
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007908,RW,6,0x3F,0x1,,CAECStatistic_V60_M_r_min_w[5:0],r_min_w[5:0],r_min_w,0x0000003F,RW,0x3F,0x1
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x31007909,RW,6,0x3F,0x20,,CAECStatistic_V60_M_r_max_w[5:0],r_max_w[5:0],r_max_w,0x0000003F,RW,0x3F,0x20
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790A,RW,8,0xFF,0x10,,CAECStatistic_V60_M_r_dark_thre[7:0],r_dark_thre[7:0],r_dark_thre,0x000000FF,RW,0xFF,0x10
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790B,RW,8,0xFF,0xF0,,CAECStatistic_V60_M_r_bright_thre[7:0],r_bright_thre[7:0],r_bright_thre,0x000000FF,RW,0xFF,0xF0
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790C,RW,8,0xFF,0x08,,CAECStatistic_V60_M_r_left[7:0],r_left[7:0],r_left,0x000000FF,RW,0xFF,0x08
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790D,RW,8,0xFF,0x08,,CAECStatistic_V60_M_r_top[7:0],r_top[7:0],r_top,0x000000FF,RW,0xFF,0x08
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790E,RW,8,0xFF,0x08,,CAECStatistic_V60_M_r_right[7:0],r_right[7:0],r_right,0x000000FF,RW,0xFF,0x08
CAECStatistic_V60_M,CAECStatistic_V60_M,,0x31007900,0x3100790F,RW,8,0xFF,0x08,,CAECStatistic_V60_M_r_bottom[7:0],r_bottom[7:0],r_bottom,0x000000FF,RW,0xFF,0x08
