"base_addr";31007800;"addr_bits";8;;
"base_sram_addr";31090800;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"CAECStatistic_V60_L";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
"0x00";5000;"RW";5;10;;
;;;"[0]";"";"r_fish_eye_en"
;;;"[1]";"";"r_apt_mode_en"
;;;"[2]";"";"r_roi_weight_en"
;;;"[3]";"";"r_extra_roi_en"
;;;"[4]";"";"r_global_stat_y_en"
;;;"[7:6]";"";"r_roi_blk_w[95][1:0]"
"0x48";5048;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[96][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[97][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[98][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[99][1:0]"
"0x49";5049;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[100][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[101][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[102][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[103][1:0]"
"0x4a";504a;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[104][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[105][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[106][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[107][1:0]"
"0x4b";504b;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[108][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[109][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[110][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[111][1:0]"
"0x4c";504c;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[112][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[113][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[114][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[115][1:0]"
"0x4d";504d;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[116][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[117][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[118][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[119][1:0]"
"0x4e";504e;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[120][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[121][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[122][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[123][1:0]"
"0x4f";504f;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[124][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[125][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[126][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[127][1:0]"
"0x50";5050;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[128][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[129][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[130][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[131][1:0]"
"0x51";5051;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[132][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[133][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[134][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[135][1:0]"
"0x52";5052;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[136][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[137][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[138][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[139][1:0]"
"0x53";5053;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[140][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[141][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[142][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[143][1:0]"
"0x54";5054;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[144][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[145][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[146][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[147][1:0]"
"0x55";5055;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[148][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[149][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[150][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[151][1:0]"
"0x56";5056;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[152][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[153][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[154][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[155][1:0]"
"0x57";5057;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[156][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[157][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[158][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[159][1:0]"
"0x58";5058;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[160][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[161][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[162][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[163][1:0]"
"0x59";5059;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[164][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[165][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[166][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[167][1:0]"
"0x5a";505a;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[168][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[169][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[170][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[171][1:0]"
"0x5b";505b;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[172][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[173][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[174][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[175][1:0]"
"0x5c";505c;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[176][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[177][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[178][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[179][1:0]"
"0x5d";505d;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[180][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[181][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[182][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[183][1:0]"
"0x5e";505e;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[184][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[185][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[186][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[187][1:0]"
"0x5f";505f;"RW";8;ff;;
;;;"[1:0]";"";"r_roi_blk_w[188][1:0]"
;;;"[3:2]";"";"r_roi_blk_w[189][1:0]"
;;;"[5:4]";"";"r_roi_blk_w[190][1:0]"
;;;"[7:6]";"";"r_roi_blk_w[191][1:0]"
"0x60";5060;"RO";8;0;;
;;;"[7:0]";"";"r_black_m[7:0]"
"0x61";5061;"RO";8;0;;
;;;"[7:0]";"";"r_black_m[15:8]"
"0x62";5062;"RO";8;0;;
;;;"[7:0]";"";"r_black_m[23:16]"
"0x63";5063;"RO";8;0;;
;;;"[7:0]";"";"r_black_m[31:24]"
"0x64";5064;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_m[7:0]"
"0x65";5065;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_m[15:8]"
"0x66";5066;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_m[23:16]"
"0x67";5067;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_m[31:24]"
"0x68";5068;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_m[7:0]"
"0x69";5069;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_m[15:8]"
"0x6a";506a;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_m[23:16]"
"0x6b";506b;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_m[31:24]"
"0x6c";506c;"RO";8;0;;
;;;"[7:0]";"";"r_black_w[7:0]"
"0x6d";506d;"RO";8;0;;
;;;"[7:0]";"";"r_black_w[15:8]"
"0x6e";506e;"RO";8;0;;
;;;"[7:0]";"";"r_black_w[23:16]"
"0x70";5070;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_w[7:0]"
"0x71";5071;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_w[15:8]"
"0x72";5072;"RO";8;0;;
;;;"[7:0]";"";"r_midtone_w[23:16]"
"0x74";5074;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_w[7:0]"
"0x75";5075;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_w[15:8]"
"0x76";5076;"RO";8;0;;
;;;"[7:0]";"";"r_highlight_w[23:16]"
"0x90";5090;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[0][0][7:0]"
"0x91";5091;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[0][0][11:8]"
"0x92";5092;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[0][1][7:0]"
"0x93";5093;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[0][1][11:8]"
"0x94";5094;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[0][2][7:0]"
"0x95";5095;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[0][2][11:8]"
"0x96";5096;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[0][3][7:0]"
"0x97";5097;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[0][3][11:8]"
"0x98";5098;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[1][0][7:0]"
"0x99";5099;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[1][0][11:8]"
"0x9a";509a;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[1][1][7:0]"
"0x9b";509b;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[1][1][11:8]"
"0x9c";509c;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[1][2][7:0]"
"0x9d";509d;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[1][2][11:8]"
"0x9e";509e;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[1][3][7:0]"
"0x9f";509f;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[1][3][11:8]"
"0xa0";50a0;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[2][0][7:0]"
"0xa1";50a1;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[2][0][11:8]"
"0xa2";50a2;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[2][1][7:0]"
"0xa3";50a3;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[2][1][11:8]"
"0xa4";50a4;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[2][2][7:0]"
"0xa5";50a5;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[2][2][11:8]"
"0xa6";50a6;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[2][3][7:0]"
"0xa7";50a7;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[2][3][11:8]"
"0xa8";50a8;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[3][0][7:0]"
"0xa9";50a9;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[3][0][11:8]"
"0xaa";50aa;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[3][1][7:0]"
"0xab";50ab;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[3][1][11:8]"
"0xac";50ac;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[3][2][7:0]"
"0xad";50ad;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[3][2][11:8]"
"0xae";50ae;"RW";8;0;;
;;;"[7:0]";"";"r_ex_roi_pos[3][3][7:0]"
"0xaf";50af;"RW";4;0;;
;;;"[3:0]";"";"r_ex_roi_pos[3][3][11:8]"
"0xb0";50b0;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[0][7:0]"
